编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"4666","121-JLID00-212","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","倾龄维A醇抗皱紧润眼霜30g","","通货","日化品","详情","30","210","210","0.00020884897959184","0","0","3.00","0.59","0.55","4.14","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.12Lazada：25.12","2.00","","抗蓝光眼霜，Anti-Blue Light Eye Cream 黑眼圈眼霜，Dark Circles Eye Cream 美白眼霜，Whitening Eye Cream 抗衰老眼霜，Anti-Aging Eye Cream 抗皱眼霜Anti-Wrinkle Eye Cream","保湿,补水,紧致，美白，黑眼圈，皱纹，眼袋","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4665","121-JLID00-230","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","玫黛琳安歌依防晒喷雾150ml","","通货","日化品","详情","150ml","108","108","0.000655707","0","0","6.37","0.30","1.74","8.41","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.65Lazada：27.65","2.00","","防晒霜，Tabir surya 紫外线防晒霜，Tabir surya UV 防水防晒霜，Tabir surya tahan air 美白防晒霜，Tabir surya pemutih 防晒喷雾 Semprotan tabir surya","美白，防水，防晒，保湿","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4662","121-JLID00-185","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","小牛历险记牙刷黑色","","通货","日化品","详情","黑色","500","500","0.000198744","0","0","1.44","0.30","0.53","2.27","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.99Lazada：26.99","2.00","","牙刷 Sikat Gigi 黑色牙刷Sikat Gigi Hitam","牙刷","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4661","121-JLID00-181","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","韩纪胶原肽紧致精华液30ml（金色款）","","通货","日化品","详情","韩纪胶原肽紧致精华液30ml（金色款）","144","144","0.00032045","0","0","2.50","0.45","0.85","3.80","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.71Lazada：29.71","2.00","","原肽紧致精华液，Serum Wajah Pengencang Peptida 面部精华液，erum Wajah 美容精华液，Serum Kecantikan 抗皱精华液 Serum Anti Kerut","抗皱","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4660","121-JLID00-171","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","莱蔻粉底液40gBB霜40g象牙色","","通货","日化品","详情","40g象牙色","192","192","0.00034385","0","0","5.50","0.57","0.91","6.98","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.53Lazada：26.53","2.00","","象牙色粉底液，Ivory Foundation 遮瑕粉底液，Concealer Foundation 美白粉底液，Whitening Foundation 持久保湿粉底液Liqyid Foundation Tahan Lama","24小时持久，不易脱色，轻薄透气","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4658","121-JLID00-157","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","40g自然色","","通货","日化品","详情","40g自然色","192","192","0.00025","0","0","5.50","0.50","0.66","6.66","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.85Lazada：26.85","2.00","","自然色粉底液，Liquid Foundation遮瑕粉底液，Concealer Foundation美白粉底液，Whitening Foundation持久保湿粉底液Liquid Foundation Tahan Lama","24小时持久，不易脱色，轻薄透气","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4657","121-JLID00-141","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Wart Remover Cream 平猴尤祛疣膏20g","","通货","日化品","详情","20g","400","400","0.000326781","0","0","4.00","1.00","0.87","5.87","4.00","Shopee：99000.00Lazada：85000.00","Shopee：89000.00Lazada：75000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.19Lazada：24.24","2.00","","去疣霜Wart Removal Cream","疣","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4656","121-JLID00-139上","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","（澜笛若慕）ANDORHEAL 美白祛斑霜（肤研）20g","","通货","日化品","详情","（澜笛若慕）ANDORHEAL 美白祛斑霜（肤研）20g","288","288","0.0001535625","0","0","1.03","0.35","0.41","1.79","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.02Lazada：30.02","2.00","","美白霜，Krim wajah pemutih 祛斑霜，Krim wajah anti bintik 美白祛斑霜，Krim pemutih&anti bintik 斑点霜Krim Bintik","美白，祛斑","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4655","121-JLID00-127","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","南京同仁堂脚气净35ml","","通货","日化品","详情","35ml","330","330","0.00035464","0","0","2.50","0.50","0.94","3.94","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.32Lazada：25.32","2.00","","脚气喷雾，Foot spray 抗菌喷雾，Deodorant sprayAnti-gatal  足部抗菌喷雾  Foot spray antibakteri","抗菌，去异味","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4654","121-JLID00-92","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","EELHOE男士保湿面霜50ml盒装","","通货","日化品","详情","50ml","240","240","0.00025714","0","0","8.00","0.30","0.68","8.98","4.00","Shopee：72000.00Lazada：72000.00","Shopee：62000.00Lazada：62000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：15.61Lazada：15.61","2.00","","男士保湿面霜Krim Pelembap Pria","祛痘，保湿，面部护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4653","121-JLID00-83","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","生姜洗发水400ml（新）","","通货","日化品","详情","400ml","48","48","0.0013491739130435","0","0","4.00","0.65","3.58","8.23","4.00","Shopee：79000.00Lazada：79000.00","Shopee：69000.00Lazada：69000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：19.33Lazada：19.33","2.00","","生姜洗发水，Ginger shampoo 生发洗发水，Hair growth shampoo 防脱发洗发水，Anti-hair loss shampoo 黑发洗发水， Black hair shampoo 天然洗发水 Natural shampoo","头发生长，防脱发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4652","121-JLID00-54","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","草本何首乌洗发水","","通货","日化品","详情","何首乌洗发水300ml（泵头款）","60","60","0.001248","0","0","2.40","0.85","3.31","6.56","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.95Lazada：26.95","2.00","","何首乌洗发水 Shampoo Polygonum multiflorum 控油洗发水，Oil Control Shampoo 去屑洗发水， Anti-Dandruff Shampoo 黑发洗发水，Black Hair Shampoo  防脱发洗发水Anti-Hair Loss Shampoo","清爽控油，头发乌黑浓密，去屑止痒，生发防脱发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4651","121-JLID00-29","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Whitening Cream腋窝美肤霜 60克吸塑","","通货","日化品","详情","60克吸塑","200","200","0.000222768","0","0","4.70","1.00","0.59","6.29","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.22Lazada：27.22","2.00","","腋窝美白霜，Krim Pemutih Ketiak 腋下霜 Krim Ketiak ，私处霜，Krim Miss V 私处美白霜Krim Pemutih Miss V","美白，保湿，去角质","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4650","121-JLID00-27","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","兰偲宜姜王大师防脱育发液","","通货","日化品","详情","30ml（英文版本）","200","200","0.0005225","0","0","8.90","0.50","1.38","10.78","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.28Lazada：25.28","2.00","","头发生长液，Hair Growth Essence 生发液，Hair Growth Essence 防脱发液，Anti-Hair Loss Essence 天然生发液 Natural Hair Growth Essence","头发生长，防脱发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
